2,52,161
2,53,163
2,54,168
2,55,173
2,56,177
2,57,180
2,58,180
2,59,182
2,60,182
2,61,186
2,62,189
2,63,192
2,64,195
2,65,198
2,66,200
2,67,205
2,68,212
2,69,217
2,70,224
2,71,225
2,72,227
2,73,230
2,74,230
2,75,234
2,76,235
2,77,236
2,78,236
2,79,238
2,80,244
2,81,246
2,82,246
2,83,249
2,84,249
2,85,250
2,86,251
2,87,251
2,88,251
2,89,252
2,90,255
2,91,255
2,92,256
2,93,257
2,94,258
2,95,259
2,96,259
2,97,260
2,98,261
2,99,262
2,100,263
2,101,263
2,102,263
2,103,263
2,104,263
2,105,263
2,106,263
2,107,264
2,108,264
2,109,264
2,110,264
2,111,264
2,112,264
2,113,264
2,114,264
2,115,264
2,116,264
2,117,264
2,118,264
2,119,264
2,120,264
2,121,264
2,122,264
2,123,264
2,124,264
2,125,264
2,126,264
2,127,264
2,128,264
2,129,264
2,130,264
2,131,264
2,132,264
2,133,264
2,134,264
2,135,264
2,136,264
2,137,264
2,138,264
2,139,264
2,140,264
2,141,264
2,142,264
2,143,264
2,144,264
2,145,264
2,146,264
2,147,264
2,148,264
2,149,264
2,150,264
2,151,264
2,152,264
2,153,264
2,154,264
2,155,264
2,156,264
2,157,264
2,158,264
2,159,264
2,160,264
2,161,264
2,162,264
2,163,264
2,164,264
2,165,264
2,166,264
2,167,264
2,168,264
2,169,264
2,170,264
2,171,264
2,172,264
2,173,264
2,174,264
2,175,264
2,176,264
2,177,264
2,178,264
2,179,264
2,180,264
2,181,264
2,182,264
2,183,264
2,184,264
2,185,264
2,186,264
2,187,264
2,188,264
2,189,264
2,190,264
2,191,264
2,192,264
2,193,264
2,194,264
2,195,264
2,196,264
2,197,264
2,198,264
2,199,264
2,200,264
3,1,2
3,2,3
3,3,3
3,4,6
3,5,8
3,6,9
3,7,11
3,8,11
3,9,11
3,10,14
3,11,17
3,12,19
3,13,23
3,14,30
3,15,30
3,16,31
3,17,32
3,18,34
3,19,36
3,20,36
3,21,37
3,22,37
3,23,38
3,24,41
3,25,43
3,26,46
3,27,53
3,28,57
3,29,58
3,30,58
3,31,58
3,32,58
3,33,59
3,34,59
3,35,59
3,36,61
3,37,62
3,38,63
3,39,64
3,40,66
3,41,67
3,42,68
3,43,68
3,44,68
3,45,68
3,46,68
3,47,68
3,48,68
3,49,68
3,50,69
3,51,69
3,52,69
3,53,69
3,54,69
3,55,69
3,56,70
3,57,70
3,58,70
3,59,70
3,60,70
3,61,70
3,62,70
3,63,70
3,64,70
3,65,71
3,66,71
3,67,71
3,68,71
3,69,71
3,70,71
3,71,71
3,72,71
3,73,71
3,74,71
3,75,71
3,76,71
3,77,71
3,78,71
3,79,71
3,80,71
3,81,71
3,82,71
3,83,71
3,84,71
3,85,71
3,86,71
3,87,71
3,88,71
3,89,71
3,90,71
3,91,71
3,92,71
3,93,71
3,94,71
3,95,71
3,96,71
3,97,71
3,98,71
3,99,71
3,100,71
3,101,71
3,102,71
3,103,71
3,104,71
3,105,71
3,106,71
3,107,71
3,108,71
3,109,71
3,110,71
3,111,71
3,112,71
3,113,71
3,114,71
3,115,71
3,116,71
3,117,71
3,118,71
3,119,71
3,120,71
3,121,71
3,122,71
3,123,71
3,124,71
3,125,71
3,126,71
3,127,71
3,128,71
3,129,71
3,130,71
3,131,71
3,132,71
3,133,71
3,134,71
3,135,71
3,136,71
3,137,71
3,138,71
3,139,71
3,140,71
3,141,71
3,142,71
3,143,71
3,144,71
3,145,71
3,146,71
3,147,71
3,148,71
3,149,71
3,150,71
3,151,71
3,152,71
3,153,71
3,154,71
3,155,71
3,156,71
3,157,71
3,158,71
3,159,71
3,160,71
3,161,71
3,162,71
3,163,71
3,164,71
3,165,71
3,166,71
3,167,71
3,168,71
3,169,71
3,170,71
3,171,71
3,172,71
3,173,71
3,174,71
3,175,71
3,176,71
3,177,71
3,178,71
3,179,71
3,180,71
3,181,71
3,182,71
3,183,71
3,184,71
3,185,71
3,186,71
3,187,71
3,188,71
3,189,71
3,190,71
3,191,71
3,192,71
3,193,71
3,194,71
3,195,71
3,196,71
3,197,71
3,198,71
3,199,71
3,200,71
4,1,2
4,2,2
4,3,3
4,4,5
4,5,7
4,6,14
4,7,16
4,8,19
4,9,20
4,10,21
4,11,23
4,12,28
4,13,29
4,14,33
4,15,34
4,16,35
4,17,37
4,18,37
4,19,37
4,20,39
4,21,40
4,22,40
4,23,42
4,24,43
4,25,45
4,26,45
4,27,46
4,28,47
4,29,50
4,30,52
4,31,54
4,32,58
4,33,63
4,34,70
4,35,76
4,36,77
4,37,79
4,38,79
4,39,80
4,40,80
4,41,80
4,42,80
4,43,84
4,44,89
4,45,96
4,46,104
4,47,105
4,48,107
4,49,113
4,50,113
4,51,114
4,52,114
4,53,114
4,54,115
4,55,115
4,56,115
4,57,116
4,58,120
4,59,123
4,60,128
4,61,131
4,62,132
4,63,133
4,64,133
4,65,133
4,66,133
4,67,133
4,68,133
4,69,133
4,70,133
4,71,134
4,72,138
4,73,138
4,74,138
4,75,141
4,76,142
4,77,146
4,78,146
4,79,146
4,80,146
4,81,146
4,82,146
4,83,146
4,84,146
4,85,148
4,86,148
4,87,150
4,88,154
4,89,156
4,90,157
4,91,157
4,92,157
4,93,157
4,94,157
4,95,157
4,96,157
4,97,157
4,98,157
4,99,160
4,100,163
4,101,166
4,102,168
4,103,170
4,104,172
4,105,180
4,106,180
4,107,180
4,108,180
4,109,180
4,110,180
4,111,180
4,112,180
4,113,181
4,114,184
4,115,184
4,116,185
4,117,188
4,118,193
4,119,197
4,120,197
4,121,197
4,122,197
4,123,197
4,124,197
4,125,197
4,126,197
4,127,198
4,128,199
4,129,199
4,130,199
4,131,200
4,132,201
4,133,202
4,134,202
4,135,202
4,136,202
4,137,202
4,138,202
4,139,202
4,140,202
4,141,202
4,142,204
4,143,205
4,144,206
4,145,207
4,146,208
4,147,208
4,148,208
4,149,208
4,150,208
4,151,208
4,152,208
4,153,208
4,154,208
4,155,208
4,156,208
4,157,208
4,158,208
4,159,208
4,160,208
4,161,208
4,162,208
4,163,208
4,164,208
4,165,208
4,166,208
4,167,208
4,168,208
4,169,208
4,170,208
4,171,208
4,172,208
4,173,208
4,174,208
4,175,208
4,176,208
4,177,208
4,178,208
4,179,208
4,180,208
4,181,208
4,182,208
4,183,208
4,184,208
4,185,208
4,186,208
4,187,208
4,188,208
4,189,208
4,190,208
4,191,208
4,192,208
4,193,208
4,194,208
4,195,208
4,196,208
4,197,208
4,198,208
4,199,208
4,200,208
5,1,2
5,2,3
5,3,4
5,4,7
5,5,8
5,6,8
5,7,9
5,8,9
5,9,9
5,10,9
5,11,15
5,12,16
5,13,18
5,14,23
5,15,23
5,16,23
5,17,23
5,18,23
5,19,23
5,20,23
5,21,23
5,22,26
5,23,27
5,24,32
5,25,33
5,26,37
5,27,46
5,28,56
5,29,56
5,30,56
5,31,56
5,32,56
5,33,56
5,34,56
5,35,56
5,36,57
5,37,59
5,38,61
5,39,61
5,40,63
5,41,66
5,42,71
5,43,71
5,44,71
5,45,71
5,46,71
5,47,71
5,48,71
5,49,71
5,50,72
5,51,76
5,52,77
5,53,77
5,54,79
5,55,80
5,56,80
5,57,80
5,58,80
5,59,80
5,60,80
5,61,80
5,62,80
5,63,80
5,64,81
5,65,82
5,66,83
5,67,84
5,68,84
5,69,85
5,70,85
5,71,85
5,72,85
5,73,85
5,74,85
5,75,85
5,76,85
5,77,85
5,78,85
5,79,85
5,80,85
5,81,85
5,82,85
5,83,85
5,84,85
5,85,85
5,86,85
5,87,85
5,88,85
5,89,85
5,90,85
5,91,85
5,92,85
5,93,85
5,94,85
5,95,85
5,96,85
5,97,85
5,98,85
5,99,85
5,100,85
5,101,85
5,102,85
5,103,85
5,104,85
5,105,85
5,106,85
5,107,85
5,108,85
5,109,85
5,110,85
5,111,85
5,112,85
5,113,85
5,114,85
5,115,85
5,116,85
5,117,85
5,118,85
5,119,85
5,120,85
5,121,85
5,122,85
5,123,85
5,124,85
5,125,85
5,126,85
5,127,85
5,128,85
5,129,85
5,130,85
5,131,85
5,132,85
5,133,85
5,134,85
5,135,85
5,136,85
5,137,85
5,138,85
5,139,85
5,140,85
5,141,85
5,142,85
5,143,85
5,144,85
5,145,85
5,146,85
5,147,85
5,148,85
5,149,85
5,150,85
5,151,85
5,152,85
5,153,85
5,154,85
5,155,85
5,156,85
5,157,85
5,158,85
5,159,85
5,160,85
5,161,85
5,162,85
5,163,85
5,164,85
5,165,85
5,166,85
5,167,85
5,168,85
5,169,85
5,170,85
5,171,85
5,172,85
5,173,85
5,174,85
5,175,85
5,176,85
5,177,85
5,178,85
5,179,85
5,180,85
5,181,85
5,182,85
5,183,85
5,184,85
5,185,85
5,186,85
5,187,85
5,188,85
5,189,85
5,190,85
5,191,85
5,192,85
5,193,85
5,194,85
5,195,85
5,196,85
5,197,85
5,198,85
5,199,85
5,200,85
6,1,2
6,2,6
6,3,10
6,4,12
6,5,16
6,6,19
6,7,23
6,8,23
6,9,24
6,10,24
6,11,25
6,12,26
6,13,27
6,14,31
6,15,32
6,16,34
6,17,36
6,18,38
6,19,41
6,20,43
6,21,44
6,22,44
6,23,44
6,24,44
6,25,44
6,26,44
6,27,44
6,28,44
6,29,45
6,30,45
6,31,45
6,32,45
6,33,45
6,34,45
6,35,46
6,36,46
6,37,46
6,38,46
6,39,46
6,40,46
6,41,46
6,42,46
6,43,46
6,44,46
6,45,46
6,46,46
6,47,46
6,48,46
6,49,46
6,50,46
6,51,46
6,52,46
6,53,46
6,54,46
6,55,46
6,56,46
6,57,46
6,58,46
6,59,46
6,60,46
6,61,46
6,62,46
6,63,46
6,64,46
6,65,46
6,66,46
6,67,46
6,68,46
6,69,46
6,70,46
6,71,46
6,72,46
6,73,46
6,74,46
6,75,46
6,76,46
6,77,46
6,78,46
6,79,46
6,80,46
6,81,46
6,82,46
6,83,46
6,84,46
6,85,46
6,86,46
6,87,46
6,88,46
6,89,46
6,90,46
6,91,46
6,92,46
6,93,46
6,94,46
6,95,46
6,96,46
6,97,46
6,98,46
6,99,46
6,100,46
6,101,46
6,102,46
6,103,46
6,104,46
6,105,46
6,106,46
6,107,46
6,108,46
6,109,46
6,110,46
6,111,46
6,112,46
6,113,46
6,114,46
6,115,46
6,116,46
6,117,46
6,118,46
6,119,46
6,120,46
6,121,46
6,122,46
6,123,46
6,124,46
6,125,46
6,126,46
6,127,46
6,128,46
6,129,46
6,130,46
6,131,46
6,132,46
6,133,46
6,134,46
6,135,46
6,136,46
6,137,46
6,138,46
6,139,46
6,140,46
6,141,46
6,142,46
6,143,46
6,144,46
6,145,46
6,146,46
6,147,46
6,148,46
6,149,46
6,150,46
6,151,46
6,152,46
6,153,46
6,154,46
6,155,46
6,156,46
6,157,46
6,158,46
6,159,46
6,160,46
6,161,46
6,162,46
6,163,46
6,164,46
6,165,46
6,166,46
6,167,46
6,168,46
6,169,46
6,170,46
6,171,46
6,172,46
6,173,46
6,174,46
6,175,46
6,176,46
6,177,46
6,178,46
6,179,46
6,180,46
6,181,46
6,182,46
6,183,46
6,184,46
6,185,46
6,186,46
6,187,46
6,188,46
6,189,46
6,190,46
6,191,46
6,192,46
6,193,46
6,194,46
6,195,46
6,196,46
6,197,46
6,198,46
6,199,46
6,200,46
7,1,2
7,2,4
7,3,6
7,4,14
7,5,18
7,6,26
7,7,30
7,8,30
7,9,32
7,10,33
7,11,34
7,12,35
7,13,38
7,14,40
7,15,47
7,16,52
7,17,55
7,18,59
7,19,64
7,20,71
7,21,73
7,22,73
7,23,75
7,24,78
7,25,80
7,26,83
7,27,87
7,28,91
7,29,93
7,30,93
7,31,94
7,32,96
7,33,97
7,34,102
7,35,103
7,36,104
7,37,109
7,38,113
7,39,120
7,40,126
7,41,130
7,42,137
7,43,138
7,44,139
7,45,140
7,46,140
7,47,142
7,48,142
7,49,147
7,50,152
7,51,153
7,52,156
7,53,162
7,54,167
7,55,170
7,56,181
7,57,184
7,58,184
7,59,184
7,60,184
7,61,184
7,62,185
7,63,187
7,64,190
7,65,190
7,66,192
7,67,192
7,68,193
7,69,194
7,70,194
7,71,194
7,72,194
7,73,195
7,74,195
7,75,195
7,76,197
7,77,197
7,78,198
7,79,198
7,80,199
7,81,199
7,82,199
7,83,201
7,84,201
7,85,201
7,86,201
7,87,201
7,88,201
7,89,201
7,90,201
7,91,201
7,92,201
7,93,201
7,94,201
7,95,201
7,96,201
7,97,201
7,98,201
7,99,201
7,100,201
7,101,201
7,102,201
7,103,201
7,104,201
7,105,201
7,106,201
7,107,201
7,108,201
7,109,201
7,110,201
7,111,201
7,112,201
7,113,201
7,114,201
7,115,201
7,116,201
7,117,201
7,118,201
7,119,201
7,120,201
7,121,201
7,122,201
7,123,201
7,124,201
7,125,201
7,126,201
7,127,201
7,128,201
7,129,201
7,130,201
7,131,201
7,132,201
7,133,201
7,134,201
7,135,201
7,136,201
7,137,201
7,138,201
7,139,201
7,140,201
7,141,201
7,142,201
7,143,201
7,144,201
7,145,201
7,146,201
7,147,201
7,148,201
7,149,201
7,150,201
7,151,201
7,152,201
7,153,201
7,154,201
7,155,201
7,156,201
7,157,201
7,158,201
7,159,201
7,160,201
7,161,201
7,162,201
7,163,201
7,164,201
7,165,201
7,166,201
7,167,201
7,168,201
7,169,201
7,170,201
7,171,201
7,172,201
7,173,201
7,174,201
7,175,201
7,176,201
7,177,201
7,178,201
7,179,201
7,180,201
7,181,201
7,182,201
7,183,201
7,184,201
7,185,201
7,186,201
7,187,201
7,188,201
7,189,201
7,190,201
7,191,201
7,192,201
7,193,201
7,194,201
7,195,201
7,196,201
7,197,201
7,198,201
7,199,201
7,200,201
8,1,2
8,2,3
8,3,3
8,4,7
8,5,14
8,6,17
8,7,20
8,8,20
8,9,21
8,10,22
8,11,28
8,12,30
8,13,33
8,14,34
8,15,35
8,16,35
8,17,37
8,18,37
8,19,40
8,20,40
8,21,42
8,22,43
8,23,44
8,24,47
8,25,48
8,26,49
8,27,52
8,28,53
8,29,54
8,30,58
8,31,61
8,32,67
8,33,77
8,34,81
8,35,87
8,36,87
8,37,87
8,38,87
8,39,88
8,40,88
8,41,89
8,42,90
8,43,93
8,44,94
8,45,96
8,46,98
8,47,100
8,48,103
8,49,105
8,50,105
8,51,106
8,52,106
8,53,106
8,54,107
8,55,108
8,56,112
8,57,112
8,58,112
8,59,112
8,60,112
8,61,113
8,62,113
8,63,113
8,64,114
8,65,114
8,66,116
8,67,116
8,68,118
8,69,119
8,70,120
8,71,120
8,72,120
8,73,120
8,74,120
8,75,120
8,76,120
8,77,120
8,78,120
8,79,120
8,80,120
8,81,120
8,82,120
8,83,121
8,84,121
8,85,121
8,86,121
8,87,121
8,88,121
8,89,121
8,90,121
8,91,121
8,92,121
8,93,121
8,94,122
8,95,125
8,96,125
8,97,125
8,98,126
8,99,126
8,100,126
8,101,126
8,102,126
8,103,126
8,104,126
8,105,126
8,106,126
8,107,127
8,108,130
8,109,130
8,110,131
8,111,131
8,112,131
8,113,131
8,114,131
8,115,131
8,116,131
8,117,131
8,118,131
8,119,131
8,120,133
8,121,134
8,122,134
8,123,136
8,124,136
8,125,137
8,126,137
8,127,137
8,128,137
8,129,137
8,130,137
8,131,137
8,132,137
8,133,137
8,134,137
8,135,137
8,136,138
8,137,138
8,138,138
8,139,138
8,140,138
8,141,138
8,142,138
8,143,138
8,144,138
8,145,138
8,146,138
8,147,138
8,148,138
8,149,138
8,150,138
8,151,138
8,152,138
8,153,138
8,154,138
8,155,138
8,156,138
8,157,138
8,158,138
8,159,138
8,160,138
8,161,138
8,162,138
8,163,138
8,164,138
8,165,138
8,166,138
8,167,138
8,168,138
8,169,138
8,170,138
8,171,138
8,172,138
8,173,138
8,174,138
8,175,138
8,176,138
8,177,138
8,178,138
8,179,138
8,180,138
8,181,138
8,182,138
8,183,138
8,184,138
8,185,138
8,186,138
8,187,138
8,188,138
8,189,138
8,190,138
8,191,138
8,192,138
8,193,138
8,194,138
8,195,138
8,196,138
8,197,138
8,198,138
8,199,138
8,200,138
9,1,2
9,2,3
9,3,3
9,4,3
9,5,4
9,6,8
9,7,11
9,8,12
9,9,14
9,10,16
9,11,23
9,12,29
9,13,35
9,14,44
9,15,45
9,16,49
9,17,51
9,18,51
9,19,52
9,20,56
9,21,61
9,22,67
9,23,70
9,24,72
9,25,77
9,26,86
9,27,91
9,28,97
9,29,99
9,30,104
9,31,105
9,32,105
9,33,106
9,34,107
9,35,109
9,36,115
9,37,119
9,38,121
9,39,127
9,40,134
9,41,139
9,42,146
9,43,146
9,44,146
9,45,146
9,46,146
9,47,147
9,48,150
9,49,152
9,50,154
9,51,155
9,52,160
9,53,161
9,54,164
9,55,167
9,56,167
9,57,168
9,58,168
9,59,168
9,60,170
9,61,171
9,62,173
9,63,176
9,64,177
9,65,180
9,66,181
9,67,181
9,68,181
9,69,181
9,70,181
9,71,181
9,72,182
9,73,182
9,74,182
9,75,183
9,76,183
9,77,184
9,78,184
9,79,184
9,80,184
9,81,184
9,82,184
9,83,184
9,84,184
9,85,184
9,86,184
9,87,185
9,88,185
9,89,185
9,90,186
9,91,186
9,92,186
9,93,186
9,94,186
9,95,186
9,96,186
9,97,186
9,98,186
9,99,187
9,100,189
9,101,190
9,102,190
9,103,191
9,104,195
9,105,200
9,106,200
9,107,200
9,108,200
9,109,200
9,110,200
9,111,200
9,112,200
9,113,203
9,114,204
9,115,206
9,116,207
9,117,208
9,118,209
9,119,210
9,120,210
9,121,210
9,122,210
9,123,210
9,124,210
9,125,210
9,126,210
9,127,210
9,128,211
9,129,211
9,130,211
9,131,211
9,132,211
9,133,211
9,134,211
9,135,211
9,136,211
9,137,211
9,138,211
9,139,211
9,140,211
9,141,211
9,142,211
9,143,211
9,144,211
9,145,211
9,146,211
9,147,211
9,148,211
9,149,211
9,150,211
9,151,211
9,152,211
9,153,211
9,154,211
9,155,211
9,156,211
9,157,211
9,158,211
9,159,211
9,160,211
9,161,211
9,162,211
9,163,211
9,164,211
9,165,211
9,166,211
9,167,211
9,168,211
9,169,211
9,170,211
9,171,211
9,172,211
9,173,211
9,174,211
9,175,211
9,176,211
9,177,211
9,178,211
9,179,211
9,180,211
9,181,211
9,182,211
9,183,211
9,184,211
9,185,211
9,186,211
9,187,211
9,188,211
9,189,211
9,190,211
9,191,211
9,192,211
9,193,211
9,194,211
9,195,211
9,196,211
9,197,211
9,198,211
9,199,211
9,200,211
10,1,2
10,2,3
10,3,3
10,4,4
10,5,5
10,6,10
10,7,14
10,8,14
10,9,14
10,10,15
10,11,17
10,12,19
10,13,19
10,14,21
10,15,25
10,16,33
10,17,34
10,18,38
10,19,42
10,20,48
10,21,51
10,22,54
10,23,56
10,24,58
10,25,60
10,26,60
10,27,62
10,28,67
10,29,71
10,30,73
10,31,78
10,32,82
10,33,84
10,34,89
10,35,91
10,36,94
10,37,94
10,38,100
10,39,100
10,40,102
10,41,103
10,42,103
10,43,103
10,44,104
10,45,104
10,46,104
10,47,104
10,48,104
10,49,104
10,50,105
10,51,106
10,52,112
10,53,118
10,54,119
10,55,121
10,56,124
10,57,124
10,58,124
10,59,124
10,60,124
10,61,124
10,62,124
10,63,124
10,64,125
10,65,131
10,66,135
10,67,137
10,68,141
10,69,143
10,70,148
10,71,148
10,72,148
10,73,148
10,74,148
10,75,148
10,76,148
10,77,148
10,78,150
10,79,158
10,80,163
10,81,166
10,82,168
10,83,168
10,84,174
10,85,174
10,86,174
10,87,174
10,88,174
10,89,174
10,90,174
10,91,174
10,92,177
10,93,177
10,94,180
10,95,184
10,96,190
10,97,196
10,98,199
10,99,199
10,100,199
10,101,199
10,102,199
10,103,199
10,104,199
10,105,199
10,106,202
10,107,203
10,108,205
10,109,205
10,110,206
10,111,207
10,112,209
10,113,209
10,114,209
10,115,209
10,116,209
10,117,209
10,118,209
10,119,209
10,120,210
10,121,212
10,122,214
10,123,214
10,124,216
10,125,216
10,126,219
10,127,219
10,128,219
10,129,219
10,130,219
10,131,219
10,132,219
10,133,219
10,134,219
10,135,219
10,136,219
10,137,219
10,138,219
10,139,220
10,140,220
10,141,220
10,142,220
10,143,220
10,144,220
10,145,220
10,146,220
10,147,220
10,148,220
10,149,220
10,150,220
10,151,220
10,152,220
10,153,220
10,154,220
10,155,220
10,156,220
10,157,220
10,158,220
10,159,220
10,160,220
10,161,220
10,162,220
10,163,220
10,164,220
10,165,220
10,166,220
10,167,220
10,168,220
10,169,220
10,170,220
10,171,220
10,172,220
10,173,220
10,174,220
10,175,220
10,176,220
10,177,220
10,178,220
10,179,220
10,180,220
10,181,220
10,182,220
10,183,220
10,184,220
10,185,220
10,186,220
10,187,220
10,188,220
10,189,220
10,190,220
10,191,220
10,192,220
10,193,220
10,194,220
10,195,220
10,196,220
10,197,220
10,198,220
10,199,220
10,200,220
11,1,4
11,2,6
11,3,8
11,4,8
11,5,12
11,6,17
11,7,24
11,8,26
11,9,27
11,10,30
11,11,30
11,12,32
11,13,35
11,14,36
11,15,40
11,16,44
11,17,50
11,18,53
11,19,60
11,20,67
11,21,75
11,22,78
11,23,79
11,24,79
11,25,80
11,26,81
11,27,82
11,28,84
11,29,89
11,30,90
11,31,98
11,32,105
11,33,110
11,34,113
11,35,117
11,36,117
11,37,117
11,38,117
11,39,117
11,40,117
11,41,117
11,42,117
11,43,121
11,44,127
11,45,132
11,46,134
11,47,138
11,48,140
11,49,146
11,50,146
11,51,146
11,52,146
11,53,146
11,54,146
11,55,146
11,56,146
11,57,148
11,58,151
11,59,151
11,60,151
11,61,152
11,62,153
11,63,155
11,64,155
11,65,155
11,66,155
11,67,155
11,68,155
11,69,155
11,70,155
11,71,157
11,72,158
11,73,159
11,74,159
11,75,160
11,76,163
11,77,164
11,78,164
11,79,164
11,80,164
11,81,164
11,82,164
11,83,164
11,84,164
11,85,164
11,86,165
11,87,165
11,88,165
11,89,165
11,90,166
11,91,167
11,92,167
11,93,167
11,94,167
11,95,167
11,96,167
11,97,167
11,98,167
11,99,169
11,100,169
11,101,169
11,102,169
11,103,171
11,104,172
11,105,172
11,106,172
11,107,172
11,108,172
11,109,172
11,110,172
11,111,172
11,112,172
11,113,175
11,114,178
11,115,179
11,116,180
11,117,180
11,118,181
11,119,181
11,120,181
11,121,181
11,122,181
11,123,181
11,124,181
11,125,181
11,126,181
11,127,181
11,128,181
11,129,181
11,130,181
11,131,181
11,132,181
11,133,181
